replicate,attempt_id,n_sampled_group_draws,n_unique_sampled_groups,n_sampled_trials,n_genuine,n_impostor,x_vector_eer,x_vector_auc,x_vector_min_dcf,x_vector_cllr,x_vector_cllr_min,x_vector_calibration_loss,ecapa_tdnn_eer,ecapa_tdnn_auc,ecapa_tdnn_min_dcf,ecapa_tdnn_cllr,ecapa_tdnn_cllr_min,ecapa_tdnn_calibration_loss,difference_eer,difference_auc,difference_min_dcf,difference_cllr,difference_cllr_min,difference_calibration_loss
831,831,87,56,24256,11399,12857,0.16896218966576015,0.9210803919402166,0.32950452575965644,0.5190056617213357,0.5006082581297182,0.018397403591617456,0.057285726818141945,0.9879239327474237,0.11311000120956399,0.21380286859277775,0.20975931942119913,0.00404354917157862,0.1116764628476182,-0.06684354080720711,0.21639452455009245,0.3052027931285579,0.2908489387085191,0.014353854420038836
832,832,87,59,27886,14844,13042,0.19720901702192914,0.8907642213777671,0.39088322985775986,0.6233870697767545,0.5906436299924906,0.03274343978426386,0.07276491335684711,0.980472991286448,0.14399610263563636,0.27631122581378953,0.26572902404862314,0.010582201765166388,0.12444410366508203,-0.08970876990868093,0.2468871272221235,0.347075843962965,0.3249146059438675,0.022161238019097473
833,833,87,57,28327,14865,13462,0.19053632446887536,0.8987732933198669,0.3713747353178058,0.5833841117482249,0.5627067540451154,0.020677357703109522,0.054961318533467876,0.9884245112364971,0.10909271443786432,0.20736168137958633,0.20307485860153485,0.00428682277805148,0.1355750059354075,-0.08965121791663022,0.26228202087994146,0.3760224303686386,0.35963189544358054,0.016390534925058042
834,834,87,56,24618,11698,12920,0.14335783894682852,0.935284371597484,0.2849544284514248,0.48702686604749845,0.46249143114832125,0.0245354348991772,0.04949564028038981,0.9898525957971169,0.09659708706259226,0.18792141656447528,0.17917293674054333,0.008748479823931954,0.09386219866643872,-0.05456822419963292,0.18835734138883256,0.2991054494830232,0.2833184944077779,0.015786955075245246
835,835,87,58,25084,12152,12932,0.1694371296905859,0.9184003505091809,0.33190228138190614,0.5299220004367059,0.5105316415405555,0.019390358896150373,0.06492758393680052,0.9850682945144572,0.12920455241953302,0.2322030456042753,0.22752813421019114,0.004674911394084158,0.10450954575378539,-0.06666794400527631,0.20269772896237312,0.2977189548324306,0.2830035073303644,0.014715447502066215
836,836,87,56,26869,13122,13747,0.173449169333943,0.8986751090845033,0.3434016729725693,0.621239082510163,0.5668793724884869,0.054359710021676166,0.04953808103586237,0.9896085847864029,0.09803418666108049,0.18737478088394594,0.1802250881697139,0.007149692714232048,0.12391108829808062,-0.09093347570189958,0.2453674863114888,0.4338643016262171,0.38665428431877297,0.04721001730744412
837,837,87,49,27423,14404,13019,0.20139795683232198,0.8930725278388012,0.4001031037477769,0.5992207684154207,0.5850377206379409,0.014183047777479807,0.08794838313234503,0.9735384982694316,0.1755511175973577,0.3389828881234285,0.31661514519567135,0.022367742927757173,0.11344957369997695,-0.08046597043063042,0.2245519861504192,0.2602378802919922,0.26842257544226955,-0.008184695150277366
838,838,87,56,28183,14761,13422,0.17009387572641932,0.9064889753715664,0.3332237595129574,0.5914079717224072,0.5410867631384046,0.050321208584002575,0.05237669497839368,0.9886073233551048,0.10427679506917506,0.1954875581562631,0.1893507812519914,0.006136776904271696,0.11771718074802565,-0.08211834798353845,0.22894696444378235,0.39592041356614416,0.35173598188641325,0.04418443167973088
839,839,87,53,25825,12386,13439,0.18690456967544,0.8983328566692683,0.36396326190669603,0.5959089388140909,0.5585267539021553,0.03738218491193557,0.04303245599870822,0.992711191067371,0.08447867379581325,0.16423094868095853,0.15435583977226253,0.009875108908696001,0.14387211367673178,-0.09437833439810273,0.2794845881108828,0.43167799013313235,0.4041709141298928,0.027507076003239567
840,840,87,58,26706,13185,13521,0.17292377701934017,0.9127682841256191,0.34114820253061034,0.5494217025157597,0.5288346525694629,0.020587049946296787,0.0607943199467495,0.9865185679928162,0.12057337345463287,0.22255325405712653,0.21824414850769602,0.004309105549430509,0.11212945707259067,-0.07375028386719717,0.22057482907597747,0.32686844845863317,0.3105905040617669,0.01627794439686628
841,841,87,59,26268,13400,12868,0.18902985074626866,0.8964744141431482,0.37152058328191184,0.5881976740646735,0.5671245121534281,0.02107316191124542,0.0558955223880597,0.9880668231735324,0.11064248233498346,0.20265089302138706,0.19711820489547385,0.005532688125913204,0.13313432835820896,-0.09159240903038424,0.26087810094692837,0.38554678104328644,0.37000630725795425,0.015540473785332215
842,842,87,51,28245,14791,13454,0.20410286903523117,0.8761777938257244,0.4043619629480508,0.6659507467618055,0.6178221407259975,0.04812860603580804,0.05719694408762085,0.9869686780046568,0.11272871661487205,0.21588295309342073,0.21127178339463493,0.004611169698785805,0.14690592494761032,-0.11079088417893246,0.2916332463331788,0.4500677936683848,0.4065503573313626,0.043517436337022236
843,843,87,51,26261,13159,13102,0.16348649061212028,0.9138381974448723,0.32679677254843764,0.5616589162438256,0.5293099630522514,0.03234895319157416,0.05471540390607189,0.988334301243684,0.10771119558120146,0.20255166872543104,0.19420066551344506,0.00835100321198598,0.1087710867060484,-0.07449610379881177,0.21908557696723618,0.3591072475183945,0.33510929753880636,0.02399794997958818
844,844,87,56,26499,13078,13421,0.17326808380486314,0.9184812944050234,0.3392943138427464,0.532943944860887,0.5179326569168227,0.015011287944064367,0.07348218382015599,0.9807922310183536,0.14504705160450296,0.2869091447644009,0.2688336972701173,0.01807544749428358,0.09978589998470715,-0.0623109366133302,0.19424726223824343,0.24603480009648615,0.24909895964670536,-0.0030641595502192143
845,845,87,58,25520,12419,13101,0.1891458667277307,0.8901313670358137,0.37201935037785405,0.6433813838718816,0.583872426662254,0.059508957209627567,0.06625448439050455,0.9833056762127417,0.130512217912628,0.24556699147232403,0.23916475648305047,0.006402234989273559,0.12289138233722616,-0.09317430917692793,0.24150713246522607,0.39781439239955757,0.34470767017920356,0.05310672222035401
846,846,87,56,26709,13756,12953,0.1813027042744984,0.9007729299884318,0.3582387928244031,0.5909924439830201,0.5672200074264838,0.02377243655653627,0.06128234952020936,0.9852701544697117,0.12223602849652132,0.22963609198134333,0.22455886303340383,0.005077228947939494,0.12002035475428904,-0.08449722448127983,0.23600276432788175,0.36135635200167676,0.34266114439308,0.018695207608596776
847,847,87,53,27121,14051,13070,0.18212226887765995,0.9029858929573256,0.362686398117863,0.5855486801796405,0.5660223863728582,0.01952629380678228,0.07294854458757384,0.9807943159515585,0.14519136948759784,0.2818202751856338,0.2628518997449819,0.018968375440651886,0.10917372429008611,-0.07780842299423296,0.21749502863026518,0.30372840499400666,0.30317048662787627,0.0005579183661303944
848,848,87,58,28282,14762,13520,0.19855033193334237,0.8866055867496025,0.39391331613474223,0.6344510734752591,0.6042468963110224,0.030204177164236734,0.06523668639053254,0.9847251539014694,0.13009552352954853,0.2408296525199105,0.23498508040468563,0.0058445721152248775,0.13331364554280983,-0.09811956715186687,0.26381779260519367,0.3936214209553486,0.3692618159063367,0.024359605049011857
849,849,87,56,24168,11316,12852,0.1537645811240721,0.9228922829687234,0.2998000897071448,0.5364553753484695,0.4953431570198089,0.04111221832866063,0.04515729939908095,0.9916566662012984,0.08877319043559453,0.17574414037279823,0.1588175264647289,0.01692661390806932,0.10860728172499115,-0.06876438323257505,0.21102689927155024,0.3607112349756713,0.33652563055508,0.02418560442059131
850,850,87,52,26597,12832,13765,0.1942608063930258,0.8930624084539831,0.3819738872488231,0.6213702790118258,0.5819902462107274,0.039380032801098475,0.08011221945137158,0.9790648413021206,0.1580901768462969,0.2887691962829758,0.2754058111202005,0.013363385162775299,0.11414858694165421,-0.08600243284813747,0.2238837104025262,0.33260108272885003,0.30658443509052685,0.026016647638323176
851,851,87,57,28484,15379,13105,0.2146508966043495,0.862339593135012,0.41677108710875577,0.7269101703140335,0.6374131283942637,0.08949704191976982,0.06570011446012972,0.9835849730325168,0.12780396741033292,0.24062859132635783,0.23518247599559466,0.005446115330763168,0.14895078214421978,-0.12124537989750483,0.2889671196984228,0.48628157898767566,0.402230652398669,0.08405092658900665
852,852,87,56,25855,13360,12495,0.17642215568862277,0.8989770818507045,0.3455776921547062,0.6181608922269273,0.565772566548723,0.052388325678204284,0.050449101796407186,0.9895580747268968,0.09932275305331714,0.18953350349756315,0.18316581929029968,0.006367684207263469,0.12597305389221558,-0.09058099287619237,0.24625493910138904,0.4286273887293641,0.3826067472584233,0.046020641470940815
853,853,87,61,27248,14110,13138,0.1846917080085046,0.8943154087250653,0.3630052091632854,0.6159285062399397,0.5737235776389378,0.04220492860100189,0.05046066619418852,0.989349374070746,0.0999904411103891,0.1893105580328206,0.18383887790363554,0.005471680129185058,0.13423104181431608,-0.09503396534568065,0.26301476805289625,0.42661794820711907,0.38988469973530226,0.03673324847181683
854,854,87,57,28650,15289,13361,0.16691739158872393,0.9152239146612038,0.33176023542110944,0.5430601724326163,0.524033500738998,0.01902667169361827,0.04805029563655415,0.9896516350653628,0.09512277851830792,0.18760107351150934,0.18142348312271012,0.006177590388799226,0.11886709595216978,-0.07442772040415901,0.23663745690280152,0.35545909892110694,0.3426100176162879,0.012849081304819043
855,855,87,56,26826,13368,13458,0.19898944865507504,0.8821730909354805,0.3940166067555608,0.6455528179943805,0.6066141786983299,0.03893863929605057,0.06904548174745662,0.9832551338432692,0.13727970895822444,0.24721201844980567,0.24235701935711595,0.004854999092689716,0.12994396690761842,-0.10108204290778877,0.2567368977973364,0.3983407995445748,0.36425715934121394,0.034083640203360854
856,856,87,56,28318,14918,13400,0.20331143584930955,0.8822551665522769,0.4058982437324038,0.637274548967396,0.6131670731935747,0.02410747577382133,0.06917910447761194,0.982769595680266,0.13735937553151256,0.2537626139541537,0.24827830667297382,0.0054843072811799065,0.1341323313716976,-0.10051442912798914,0.26853886820089123,0.38351193501324227,0.36488876652060087,0.018623168492641423
857,857,87,47,25516,13065,12451,0.19135093761959435,0.8982976451770542,0.378378435199622,0.5947025169637259,0.5744733280969727,0.02022918886675318,0.07453216609107702,0.9789893627566559,0.14861675141218714,0.28674496725152426,0.2774538794742084,0.009291087777315854,0.11681877152851733,-0.0806917175796017,0.22976168378743486,0.30795754971220163,0.2970194486227643,0.010938101089437324
858,858,87,56,27490,14287,13203,0.211240988311052,0.8758244610367102,0.41698625976952997,0.6570218821563998,0.623185074788653,0.033836807367746746,0.07244348008679219,0.9820424409928532,0.1435009226811032,0.2646499994163434,0.25754655149547223,0.007103447920871142,0.13879750822425982,-0.10621797995614302,0.27348533708842676,0.3923718827400564,0.3656385232931808,0.026733359446875604
859,859,87,62,26567,13882,12685,0.16661864284685204,0.9137647047866762,0.33183259748234417,0.558852774009426,0.5353633987317767,0.02348937527764927,0.06527394560504533,0.9845959584917462,0.12934628299325862,0.2396475088150301,0.23343932455521796,0.0062081842598121495,0.10134469724180671,-0.07083125370507004,0.20248631448908555,0.3192052651943959,0.30192407417655875,0.017281191017837122
860,860,87,57,26879,13532,13347,0.1984924623115578,0.8885678214784029,0.38703628920764144,0.620993116024787,0.590008070164237,0.030985045860550064,0.06274017144546261,0.9854999571345372,0.1247081056873843,0.23014707967791992,0.226032488723386,0.004114590954533925,0.1357522908660952,-0.09693213565613434,0.2623281835202571,0.3908460363468671,0.36397558144085096,0.02687045490601614
861,861,87,57,25407,11904,13503,0.1664146505376344,0.9087736887322531,0.32426338427183443,0.5733535967931136,0.5253877255262027,0.047965871266910876,0.04125009257202103,0.9923320815704834,0.08214854211011652,0.1733178665198643,0.1539569325097161,0.019360934010148212,0.12516455796561338,-0.0835583928382303,0.2421148421617179,0.4000357302732493,0.3714307930164866,0.028604937256762664
862,862,87,53,28542,15515,13027,0.20541951331849237,0.8832407844477598,0.409650919366483,0.6270254291429525,0.5995505098108387,0.027474919332113767,0.08288752819851757,0.976677589302923,0.1648319594834408,0.3036102593113091,0.29195701605098956,0.011653243260319524,0.1225319851199748,-0.09343680485516326,0.24481895988304223,0.32341516983164337,0.3075934937598491,0.015821676071794244
863,863,87,54,25038,12143,12895,0.18957424030305525,0.9044402689074491,0.37376666585666474,0.5657993253935264,0.5545509355248521,0.011248389868674269,0.08292843613604546,0.9766561407924316,0.1643011001412437,0.30800899883216665,0.29117979563261087,0.016829203199555776,0.10664580416700979,-0.07221587188498246,0.20946556571542105,0.25779032656135975,0.26337113989224126,-0.005580813330881507
864,864,87,53,24975,11304,13671,0.133138711960368,0.9462657851534104,0.25786359335186715,0.455354452065722,0.4199706888234349,0.03538376324228709,0.03964596591324702,0.9935812193668798,0.07785780910542424,0.15246932265008578,0.143539363751676,0.008929958898409779,0.09349274604712099,-0.0473154342134694,0.18000578424644292,0.3028851294156362,0.27643132507175894,0.026453804343877313
865,865,87,51,26754,13179,13575,0.12762728583352304,0.9472945224956777,0.2502261801904,0.4501927156210981,0.4184100913136739,0.03178262430742418,0.03705340699815838,0.9934010424810832,0.0735198765489547,0.15803051416641914,0.14398904113183325,0.014041473034585888,0.09057387883536466,-0.04610651998540549,0.1767063036414453,0.29216220145467897,0.27442105018184065,0.01774115127283829
866,866,87,53,24278,11036,13242,0.1868297840205407,0.888945894089993,0.36821791613983845,0.6479285238684811,0.5865173231749401,0.061411200693541,0.0570155565624528,0.9870244853396546,0.11334579163391012,0.20913556002466246,0.20389087380138643,0.005244686223276035,0.1298142274580879,-0.09807859124966156,0.25487212450592833,0.4387929638438186,0.38262644937355367,0.05616651447026497
867,867,87,54,25277,12506,12771,0.18831728134053716,0.8966030875690982,0.3734011793045782,0.5976663056651444,0.5783511814956548,0.01931512416948966,0.06608722887792655,0.9846994372933551,0.13080540540290092,0.2356414262619273,0.23035301353779825,0.005288412724129055,0.12223005246261061,-0.08809634972425684,0.2425957739016773,0.36202487940321715,0.34799816795785654,0.014026711445360607
868,868,87,50,27369,14289,13080,0.18425076452599387,0.8989372719503872,0.3602034765948786,0.6097033143338288,0.5605629674865268,0.04914034684730206,0.054587155963302755,0.9882569684813471,0.10788432880620943,0.20514107552836028,0.20033699530862437,0.004804080219735912,0.1296636085626911,-0.08931969653095995,0.25231914778866915,0.4045622388054686,0.3602259721779024,0.04433626662756615
869,869,87,57,26990,13942,13048,0.17972103004291845,0.9047921505367644,0.3535234237910038,0.5771587336898558,0.5546049608954964,0.02255377279435944,0.0687849662889112,0.9829720236266547,0.13622719717959164,0.2581669031224391,0.25150368599443196,0.0066632171280071595,0.11093606375400725,-0.07817987308989027,0.21729622661141218,0.3189918305674167,0.3031012749010644,0.01589055566635228
870,870,87,53,25359,11235,14124,0.15825545171339564,0.9157524895209409,0.30597159849496297,0.5641230479420334,0.5102642489356464,0.053858799006387015,0.04396771452846219,0.9920531885113945,0.08737306307399764,0.1720826278118034,0.16026511971999963,0.011817508091803763,0.11428773718493346,-0.07630069899045355,0.21859853542096533,0.39204042013023,0.34999912921564674,0.04204129091458325
871,871,87,58,28088,15254,12834,0.17641274419824307,0.9097143034844244,0.35175344377363627,0.565198164545675,0.5461214564638963,0.019076708081778637,0.07099777107643897,0.9816666215115999,0.1415087255832405,0.2569219415552465,0.2511851551501473,0.005736786405099226,0.1054149731218041,-0.0719523180271755,0.21024471819039575,0.30827622299042845,0.29493630131374904,0.013339921676679412
